time,price
2026-03-08T09:26:17+00:00,1966.54
2026-03-08T09:26:18+00:00,1966.54
2026-03-08T09:26:19+00:00,1966.54
2026-03-08T09:26:20+00:00,1966.54
2026-03-08T09:26:21+00:00,1966.46
2026-03-08T09:26:22+00:00,1966.46
2026-03-08T09:26:23+00:00,1966.46
2026-03-08T09:26:24+00:00,1966.05
2026-03-08T09:26:25+00:00,1966.02
2026-03-08T09:26:26+00:00,1966.02
2026-03-08T09:26:27+00:00,1965.59
2026-03-08T09:26:28+00:00,1965.72
2026-03-08T09:26:29+00:00,1965.8
2026-03-08T09:26:30+00:00,1965.79
2026-03-08T09:26:31+00:00,1965.79
2026-03-08T09:26:32+00:00,1965.8
2026-03-08T09:26:33+00:00,1965.8
2026-03-08T09:26:34+00:00,1965.8
2026-03-08T09:26:35+00:00,1965.79
2026-03-08T09:26:36+00:00,1965.56
2026-03-08T09:26:37+00:00,1965.56
2026-03-08T09:26:38+00:00,1965.56
2026-03-08T09:26:39+00:00,1965.56
2026-03-08T09:26:41+00:00,1965.56
2026-03-08T09:26:42+00:00,1965.55
2026-03-08T09:26:43+00:00,1965.56
2026-03-08T09:26:44+00:00,1966.13
2026-03-08T09:26:45+00:00,1965.9
2026-03-08T09:26:46+00:00,1966.08
2026-03-08T09:26:47+00:00,1966.33
2026-03-08T09:26:48+00:00,1966.35
2026-03-08T09:26:49+00:00,1966.35
2026-03-08T09:26:50+00:00,1966.36
2026-03-08T09:26:51+00:00,1966.36
2026-03-08T09:26:52+00:00,1966.36
2026-03-08T09:26:54+00:00,1966.34
2026-03-08T09:26:55+00:00,1966.2
2026-03-08T09:26:56+00:00,1966.2
2026-03-08T09:26:57+00:00,1966.38
2026-03-08T09:26:58+00:00,1966.39
2026-03-08T09:26:59+00:00,1966.39
2026-03-08T09:27:00+00:00,1966.38
2026-03-08T09:27:01+00:00,1966.39
2026-03-08T09:27:02+00:00,1966.38
2026-03-08T09:27:03+00:00,1966.38
2026-03-08T09:27:04+00:00,1966.38
2026-03-08T09:27:05+00:00,1966.39
2026-03-08T09:27:06+00:00,1966.39
2026-03-08T09:27:07+00:00,1966.25
2026-03-08T09:27:10+00:00,1966.16
2026-03-08T09:27:11+00:00,1966.16
2026-03-08T09:27:12+00:00,1966.2
2026-03-08T09:27:13+00:00,1966.2
2026-03-08T09:27:14+00:00,1966.21
2026-03-08T09:27:15+00:00,1966.36
2026-03-08T09:27:16+00:00,1966.72
2026-03-08T09:27:17+00:00,1966.72
2026-03-08T09:27:19+00:00,1966.72
2026-03-08T09:27:20+00:00,1966.72
2026-03-08T09:27:21+00:00,1966.71
2026-03-08T09:27:22+00:00,1966.72
2026-03-08T09:27:23+00:00,1966.71
2026-03-08T09:27:25+00:00,1966.72
2026-03-08T09:27:26+00:00,1966.72
2026-03-08T09:27:27+00:00,1966.72
2026-03-08T09:27:28+00:00,1966.64
2026-03-08T09:27:29+00:00,1966.64
2026-03-08T09:27:30+00:00,1966.64
2026-03-08T09:27:31+00:00,1966.65
2026-03-08T09:27:32+00:00,1966.64
2026-03-08T09:27:33+00:00,1966.55
2026-03-08T09:27:34+00:00,1966.55
2026-03-08T09:27:35+00:00,1966.55
2026-03-08T09:27:36+00:00,1966.55
2026-03-08T09:27:37+00:00,1966.54
2026-03-08T09:27:39+00:00,1966.55
2026-03-08T09:27:40+00:00,1966.55
2026-03-08T09:27:42+00:00,1966.55
2026-03-08T09:27:43+00:00,1966.61
2026-03-08T09:27:45+00:00,1966.62
2026-03-08T09:27:46+00:00,1966.62
2026-03-08T09:27:47+00:00,1966.62
2026-03-08T09:27:48+00:00,1966.62
2026-03-08T09:27:49+00:00,1966.61
2026-03-08T09:27:50+00:00,1966.77
2026-03-08T09:27:51+00:00,1966.78
2026-03-08T09:27:52+00:00,1966.77
2026-03-08T09:27:53+00:00,1966.78
2026-03-08T09:27:54+00:00,1966.78
2026-03-08T09:27:56+00:00,1966.78
2026-03-08T09:27:57+00:00,1966.77
2026-03-08T09:27:59+00:00,1966.77
2026-03-08T09:28:00+00:00,1967.04
2026-03-08T09:28:01+00:00,1967.4
2026-03-08T09:28:02+00:00,1967.59
2026-03-08T09:28:03+00:00,1967.6
2026-03-08T09:28:04+00:00,1967.6
2026-03-08T09:28:05+00:00,1967.6
2026-03-08T09:28:06+00:00,1967.44
2026-03-08T09:28:09+00:00,1967.44
2026-03-08T09:28:10+00:00,1967.43
2026-03-08T09:28:11+00:00,1967.77
2026-03-08T09:28:12+00:00,1967.77
2026-03-08T09:28:13+00:00,1967.77
2026-03-08T09:28:14+00:00,1967.77
2026-03-08T09:28:15+00:00,1967.77
2026-03-08T09:28:16+00:00,1967.74
2026-03-08T09:28:17+00:00,1967.68
2026-03-08T09:28:18+00:00,1967.68
2026-03-08T09:28:19+00:00,1967.68
2026-03-08T09:28:20+00:00,1967.67
2026-03-08T09:28:21+00:00,1967.68
2026-03-08T09:28:22+00:00,1967.67
2026-03-08T09:28:23+00:00,1967.67
2026-03-08T09:28:24+00:00,1967.68
2026-03-08T09:28:26+00:00,1967.67
2026-03-08T09:28:27+00:00,1967.68
2026-03-08T09:28:29+00:00,1967.68
2026-03-08T09:28:30+00:00,1968.26
2026-03-08T09:28:31+00:00,1968.26
2026-03-08T09:28:32+00:00,1968.09
2026-03-08T09:28:34+00:00,1968.22
2026-03-08T09:28:35+00:00,1968.25
2026-03-08T09:28:36+00:00,1968.49
2026-03-08T09:28:37+00:00,1968.72
2026-03-08T09:28:38+00:00,1968.72
2026-03-08T09:28:39+00:00,1968.72
2026-03-08T09:28:40+00:00,1968.71
2026-03-08T09:28:41+00:00,1968.72
2026-03-08T09:28:42+00:00,1968.71
2026-03-08T09:28:44+00:00,1968.72
2026-03-08T09:28:45+00:00,1968.78
2026-03-08T09:28:46+00:00,1968.85
2026-03-08T09:28:47+00:00,1968.85
2026-03-08T09:28:49+00:00,1968.84
2026-03-08T09:28:50+00:00,1968.96
2026-03-08T09:28:51+00:00,1968.95
2026-03-08T09:28:52+00:00,1968.95
2026-03-08T09:28:53+00:00,1968.96
2026-03-08T09:28:54+00:00,1968.96
2026-03-08T09:28:55+00:00,1968.99
2026-03-08T09:28:56+00:00,1968.99
2026-03-08T09:28:57+00:00,1968.99
2026-03-08T09:28:58+00:00,1968.89
2026-03-08T09:28:59+00:00,1968.79
2026-03-08T09:29:00+00:00,1968.59
2026-03-08T09:29:01+00:00,1968.59
2026-03-08T09:29:02+00:00,1968.94
2026-03-08T09:29:03+00:00,1968.85
2026-03-08T09:29:04+00:00,1968.92
2026-03-08T09:29:05+00:00,1968.91
2026-03-08T09:29:06+00:00,1968.91
2026-03-08T09:29:07+00:00,1968.91
2026-03-08T09:29:09+00:00,1968.91
2026-03-08T09:29:10+00:00,1968.8
2026-03-08T09:29:11+00:00,1968.8
2026-03-08T09:29:12+00:00,1968.79
2026-03-08T09:29:14+00:00,1968.6
2026-03-08T09:29:15+00:00,1968.6
2026-03-08T09:29:17+00:00,1968.6
2026-03-08T09:29:18+00:00,1968.6
2026-03-08T09:29:19+00:00,1968.61
2026-03-08T09:29:20+00:00,1968.6
2026-03-08T09:29:21+00:00,1968.61
2026-03-08T09:29:22+00:00,1968.6
2026-03-08T09:29:23+00:00,1968.6
2026-03-08T09:29:24+00:00,1968.42
2026-03-08T09:29:25+00:00,1968.42
2026-03-08T09:29:26+00:00,1968.42
2026-03-08T09:29:28+00:00,1968.42
2026-03-08T09:29:29+00:00,1968.43
2026-03-08T09:29:30+00:00,1968.43
2026-03-08T09:29:31+00:00,1968.42
2026-03-08T09:29:33+00:00,1968.43
2026-03-08T09:29:34+00:00,1968.42
2026-03-08T09:29:35+00:00,1968.42
2026-03-08T09:29:36+00:00,1968.43
2026-03-08T09:29:37+00:00,1968.43
2026-03-08T09:29:38+00:00,1968.42
2026-03-08T09:29:39+00:00,1968.42
2026-03-08T09:29:40+00:00,1968.36
2026-03-08T09:29:41+00:00,1968.36
2026-03-08T09:29:42+00:00,1968.36
2026-03-08T09:29:43+00:00,1968.37
2026-03-08T09:29:44+00:00,1968.37
2026-03-08T09:29:45+00:00,1968.37
2026-03-08T09:29:46+00:00,1968.37
2026-03-08T09:29:47+00:00,1968.56
2026-03-08T09:29:48+00:00,1968.56
2026-03-08T09:29:49+00:00,1968.71
2026-03-08T09:29:50+00:00,1968.77
2026-03-08T09:29:51+00:00,1968.78
2026-03-08T09:29:52+00:00,1968.78
2026-03-08T09:29:53+00:00,1968.78
2026-03-08T09:29:54+00:00,1968.78
2026-03-08T09:29:55+00:00,1968.78
2026-03-08T09:29:56+00:00,1968.78
2026-03-08T09:29:57+00:00,1968.99
2026-03-08T09:29:59+00:00,1969.0
